"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Publicly owned utility","Pittsburg, City of (dba Island Energy on Mare Island)","2014","       0.000063","      10.427016","       1.115509","       6.498928","       0.310484","       1.712000","       0.273634","      20.337634"
"Publicly owned utility","Pittsburg, City of (dba Island Energy on Mare Island)","2015","       0.000065","      10.860954","       1.358475","      10.261367","       0.450666","       1.847905","       0.343759","      25.123191"
"Publicly owned utility","Pittsburg, City of (dba Island Energy on Mare Island)","2016","       0.000069","      10.463347","       1.281308","       6.739430","       0.520736","       1.870547","       0.152782","      21.028219"
"Publicly owned utility","Port of Oakland","2007","       0.000000","      10.538021","      42.819943","       5.479501","       0.000000","       0.000000","       0.000000","      58.837465"
"Publicly owned utility","Port of Oakland","2008","       0.000000","       9.026532","      36.678194","       4.693565","       0.000000","       0.000000","       0.000000","      50.398291"
"Publicly owned utility","Port of Oakland","2009","       0.000000","       8.745108","      35.123076","       4.287286","       0.000000","       0.000000","       0.000000","      48.155470"
"Publicly owned utility","Port of Oakland","2010","       0.000000","       8.577570","      32.070038","       4.514773","       0.000000","       0.000000","       0.000000","      45.162381"
"Publicly owned utility","Port of Oakland","2011","       0.000000","       9.082931","      31.511980","       4.893422","       0.000000","       0.000000","       0.000000","      45.488333"
"Publicly owned utility","Port of Oakland","2012","       0.000000","       9.131103","      33.089577","       5.060264","       0.000000","       0.000000","       0.000000","      47.280944"
"Publicly owned utility","Port of Oakland","2013","       0.000000","       9.422094","      31.858990","       4.693805","       0.000000","       0.000000","       0.000000","      45.974889"
"Publicly owned utility","Port of Oakland","2014","       0.000000","       9.036068","      34.847135","       4.032109","       0.000000","       0.000000","       0.000000","      47.915312"
"Publicly owned utility","Port of Oakland","2015","       0.000000","       9.756203","      35.225813","       4.374111","       0.000000","       0.000000","       0.000000","      49.356127"
"Publicly owned utility","Port of Oakland","2016","       0.000000","       9.638645","      35.447607","       4.303408","       0.000000","       0.000000","       0.000000","      49.389660"
"Publicly owned utility","Port of Stockton","2006","       0.000600","       1.038372","       0.877679","       0.404812","       0.000000","       0.000000","       0.000000","       2.321463"
"Publicly owned utility","Port of Stockton","2007","       0.009000","       5.326685","       3.527880","       1.473172","       0.000000","       0.000000","       0.000000","      10.336737"
"Publicly owned utility","Port of Stockton","2008","       0.524800","       7.256974","       3.073802","       1.663439","       0.004226","       0.000000","       0.000000","      12.523241"
"Publicly owned utility","Port of Stockton","2009","       0.112800","       6.277226","       3.566313","       1.659826","       0.019099","       0.000000","       0.000000","      11.635264"
"Publicly owned utility","Port of Stockton","2010","       0.092200","       6.745369","       3.561056","       1.865513","       0.010128","       0.000000","       0.000000","      12.274266"
"Publicly owned utility","Port of Stockton","2011","       0.002800","       7.243874","       4.389498","       2.106518","       0.063967","       0.000000","       0.000000","      13.806657"
"Publicly owned utility","Port of Stockton","2012","       0.001000","      10.149433","       4.658170","       2.122322","       0.021117","       0.000000","       0.000000","      16.952042"
"Publicly owned utility","Port of Stockton","2013","       0.002130","      11.346442","       5.107919","       2.614961","       0.091182","       0.000000","       0.000000","      19.162634"
"Publicly owned utility","Port of Stockton","2014","       0.006809","      11.459400","       3.951425","       3.801148","       0.137032","       0.000000","       0.000000","      19.355814"
"Publicly owned utility","Port of Stockton","2015","       0.006972","      10.782917","       4.068473","       4.125657","       0.588673","       0.000000","       0.000000","      19.572692"
"Publicly owned utility","Port of Stockton","2016","       0.001425","       9.668995","       4.050416","       6.112224","       0.776709","       0.000000","       0.000000","      20.609769"
"Publicly owned utility","Power and Water Resource Pooling Authority","2006","     272.465025","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","     272.465025"
"Publicly owned utility","Power and Water Resource Pooling Authority","2007","     435.317513","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","     435.317513"
"Publicly owned utility","Power and Water Resource Pooling Authority","2008","     435.317506","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","       0.000000","     435.317506"
"Publicly owned utility","Power Enterprise of the San Francisco Public Utilities Commission","1990","     254.791682","     443.695434","     292.124004","      23.644722","       0.000000","       0.000000","      46.025790","    1060.281632"
"Publicly owned utility","Power Enterprise of the San Francisco Public Utilities Commission","1991","     256.196000","     451.796906","     283.406017","      83.991252","       0.000000","       0.000000","      45.062833","    1120.453008"
"Publicly owned utility","Power Enterprise of the San Francisco Public Utilities Commission","1992","     139.306329","     244.945126","     158.931419","      45.043614","       0.000000","       0.000000","      27.092513","     615.319001"
